__label__148	nan
__label__148	nan
__label__148	多放 辣椒
__label__148	送餐 不 送   无效
__label__148	我 的 订单 刚下 ， 然后 误点 了 确认 完成 ， 我 在 订单 已经 消失 完成 了 ， 怎么办
__label__148	nan
__label__148	nan
__label__148	你好 ， 我点 的 张亮 麻辣烫 满 28 怎么 没 给 我 减 15 呢
__label__148	我 这 3 点 26 点 的 餐 ， 1.1 公里 还 没到 ， 我 呀 走路 过去 吃 都 可以 吃 完 回来 了 。 这 什么 意思 ？ 4 点 25 打电话 给 商家 了 ， 回答 催 一下 ， 这 又 过去 四十多分钟 ， 还 没来 。
__label__148	nan
__label__148	nan
__label__148	投诉 卖家
__label__148	投诉 商家
__label__148	nan
__label__145	275942   无法 发送 红包   已 安抚
__label__148	为什么 美团 现在 看不到 骑手 地图 了 ？ 核实 订单 中 ， 对话 中断
__label__148	nan
__label__148	忘记 账号 绑定 的 身份证 怎么办
__label__148	nan
__label__148	用户 主动 结束 会话
__label__148	nan
__label__148	nan
__label__148	取消 退款 了   卖家 又 不 给 送 了 ？
__label__148	nan
__label__148	nan
__label__148	就 想 问 一下 这个 向日葵 是否 真的 是 美团 的 软件   已 告知 用户 了   认可
__label__145	告知 新 用户 使用 规则
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	你好 ， 我 中午 订单 处理 怎么样 了 。 我 需要 退款
__label__148	nan
__label__148	无效 会话
__label__148	nan
__label__148	nan
__label__148	为什么 我 的 外卖 还 没到
__label__148	商家 居然 打电话 给 我 说 出门 被车撞 死 ， 核实 订单 中 ， 对话 中断
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	首次 支付 只能 用 银行卡 吗   本次 购买 不 符合 活动 规则 什么 意思
__label__1	就是 我 11 点多 叫 的 外卖   12 点 的 时候 打电话 问 商家 他 说 送出去 了   结果 12 : 30 左右 他 私自 取消 了 订单   补偿 5 元 充值卡   认可
__label__132	韭菜 鸡蛋 送错 了 ， 安抚 7 元 充值卡 ， 认可 。
__label__131	已 恢复
__label__148	nan
__label__148	nan
__label__148	用户 要求 加 东西 ， 核实 用户 账号 未 回应
__label__148	nan
__label__148	刚才 下 的 单 ， 需要 修改 地址
__label__148	用户 咨询 拼单 支付 问题 ， 安抚 告知 用户 主动 离开
__label__148	我定 的 饭 都 过 了 规定 时间 半小时 了 也 没人 送
__label__148	nan
__label__148	送 太久 ， 申请 退款 了 ， 能 处理 吗
__label__148	nan
__label__148	nan
__label__148	为什么 我 今天 中午 的 订单 还 没有 处理 ？
__label__145	想点餐 ， 可 我 不 在 当地 给 别人 点 ， 告知 怎么 操作
__label__145	怎么 偷 红包 ？   告知
__label__145	用户 反馈 今天 领了 5 个 ， 全都 是 满 30 减 0.5 ， 沟通 中 无 回应
__label__148	nan
__label__148	nan
__label__148	313200
__label__148	nan
__label__148	查看 不是 新客   安抚 认可
__label__145	抽 88 话费 券
__label__148	nan
__label__148	超过 时间 还 没 送到
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	超时 了 还 没 送达 怎么 处理
__label__148	nan
__label__148	我要 投诉 商家
__label__148	在 吗 ？
__label__148	nan
__label__148	nan
__label__135	就是 想 投诉 商家   为什么 都 关门 了 还 接单   还害 人家 骑手 大 晚上 白跑一趟   ， 用户 不想 连累 骑手   安抚 用户 会 记录 的
__label__135	反馈 骑手 接单 不送餐   要求 用户 取消 订单   用户 告知 反馈 建议 （ 是因为 更换 配送 员后 ， 新 接单 的 配送 员 主动 跟 我 联系 的
__label__148	嫌远 不 给 送 怎么 投诉
__label__148	nan
__label__148	商家 少 送错 送 或 未 送餐
__label__148	nan
__label__148	注销 绑定 的 银行卡 ， 后来 选择 银行卡 支付 ， 怎么 还 存在 ?
__label__148	菜品 是 坏 的
__label__148	我 刚刚 点 了 美团 ， 我 得 银行卡 已经 显示 消费 了 23.9 ， 可是 美团确 没收 到 ， 要求 我 第二次 支付
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	你们 的 人 到 现在 外卖 送 不 过来
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	投诉 商家
__label__148	nan
__label__148	nan
__label__148	投诉 有 味 少年   无效
__label__148	nan
__label__148	nan
__label__148	你们 系统 有 问题 吧 ， 天气预报 没有 雨 ， 现场 没有 雨 ， 墨迹 天气 也 没有 雨 ， 就 你们 家 说 有 雨
__label__148	nan
__label__145	用户 来电 咨询 没有 分享 的 红包 可以 保留 多久
__label__148	商家 怎么 不 接单
__label__148	nan
__label__148	超过 预计 送达 时间 怎么办
__label__145	用户 在线 咨询 首单 活动
__label__148	怎么 没有 支付宝 了 ， 无效 会话
__label__148	少 了 基围 虾   无效
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	等 了 半个 多 小时   商家 才 告诉 我 没人接 单
__label__148	为什么 没 饮品   无效
__label__148	nan
__label__148	nan
__label__148	新 用户 吗
__label__148	用户 咨询 商家 的 返券   安抚 用户 是 跟 商家 联系 的
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	用户 要 修改 地址 ， 提出 问题 后 主动 离开
__label__134	213123
__label__148	nan
__label__148	我 刚刚 点 的 外卖 ， 特地 说明 了 千万 不要 放 胡萝卜 ， 最后 还是 放 了 ， 我 本人 不能 吃 胡萝卜 ， 挑 了 20 分钟 才 把 胡萝卜 挑 干净 ， 很 生气 ， 无效 会话
__label__148	您好 ， 我 的 支付 方式 里面 的 支付宝 没有 了 是 怎么回事
__label__148	nan
__label__148	nan
__label__148	我 是 尚家 房产 的   刚刚 点 了 外卖   地址 整错 了   外卖 不 送过来 了
__label__148	支付 方式 换回 支付宝   谢谢
__label__148	如何 修改 送餐 信息
__label__148	nan
__label__145	nan
__label__148	nan
__label__148	nan
__label__145	首 单立 减 优惠 无法 享受 ， 告知 规则
__label__148	你们 刚 不是 说 赔 5 元 优惠券 吗 ？ 什么 时候 到 账 ？
__label__145	优惠券 无法 使用 ， 告知 需要 优惠 完 金额 满足 才 可以 使用
__label__148	nan
__label__148	送餐 时间 晚
__label__148	nan
__label__148	少送 菜品
__label__146	骑手 咨询
__label__145	nan
__label__147	用户 举报 商家 【 聚 百川 厨艺 】 商家 ID :   3065109 ， 举报 商家 店铺 名称 与 经营范围 对不上 ， 店铺 是 在 一间 快要 拆迁 的 屋子里 ， 营业执照 是 包子 店 ， 【 这家 店 的 饭菜 质量 有 问题 ， 吃 完 腹泻 。 去 店里 看 了 ， 环境 非常 差 ， 没有 营业 资质 】 用户 表示 8 月 9 号 就 填写 过 举报 商家 信息 了 ， 但是 一直 没 人 联系 ， 用户 要求 回复 对此 商家 的 处理结果
__label__148	nan
__label__148	没人接 单 你们 做 什么 软件
__label__148	请问 评价 过 一段时间 不 评论 自动 取消 吗
__label__148	nan
__label__148	nan
__label__145	新 用户 红包   告知
__label__147	美团 外卖 平台 有 权利 审核 商户 营业执照 吗 ， 安抚 需要 审核 商家 资质
__label__148	nan
__label__148	联系 不上 商家
__label__148	刚才 我订 了 上海 人家 的 外卖 ， 上面 不是 说满 60 减 20 ， 付钱 了 ， 结果 没减 ？ 这 是不是 有 问题 ？   无效
__label__148	nan
__label__145	nan
__label__148	nan
__label__148	nan
__label__145	为什么 我 邀请 了 好友 ， 他 也 下单 了 ， 我 却 没有 红包 。
__label__148	nan
__label__148	nan
__label__145	银行卡 支付 抽 话费 ， 告知 规则
__label__148	nan
__label__148	我 支付 没有 支付宝 选项 ， 帮 我 弄出来 吧 ， 无效 会话
__label__148	nan
__label__148	nan
__label__148	恢复 支付宝
__label__148	投诉 马迭尔 冰棍   无效
__label__148	nan
__label__148	无效 会话
__label__145	nan
__label__148	我 的 外卖 地图 咋 不 显示 呢
__label__148	修改 地址 ， 无效 会话
__label__148	货 已经 收到 了 怎么 确认 收货   无效
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	红包 满 15 - 12
__label__148	nan
__label__148	nan
__label__148	太慢 了
__label__148	我 已经 付款 了   为什么 还 在 等待 付款
__label__148	nan
__label__145	红包 金额 小 ， 安抚 用户
__label__148	用户 反馈 态度 不好 ， 核实 订单 用户 未 回应
__label__148	nan
__label__148	骑手 没 送到 确 限时 送到 了
__label__148	实际 付款 120 元 ， 发票 只开 98
__label__148	请问   饭 送来 了 吗   无效
__label__148	你们 那个 准时 宝 不是 可以 赔付 的 吗 ？
__label__148	为什么 没有 给 我 钱
__label__148	我 听不见 验证码 多少   查不到 已 告知
__label__148	我要 投诉
__label__148	不是 用新卡 有 优惠 吗 ？ 无效 会话
__label__148	商家 未能 按时 送餐 ， 后面 我 没有 收到 餐点 ， 为什么 商家 改成 了 完成 交易 ？ ？ 无效 会话
__label__148	怎么 投诉 商家 ？   无效
__label__145	用户 反馈 风控 不能 下单 ， 安抚 用户 提交 申请 等待
__label__148	没 打 我 电话 ， 说 打 不通 我 电话 所以 取消 我 订单 ， 一个 小时 了 ， 肚子饿
__label__148	nan
__label__148	我 反应 的 问题 说 四个 小时 给 回复 。 现在 都 多半天 了 。 还 没 消息
__label__148	我 已 付款 ， 为什么 说 我 未 支付 取消 订单
__label__148	你好 ， 我 这边 是 下单 成功 了 嘛
__label__148	nan
__label__148	美团 总公司 在 哪 ， 有没有 客服 电话 ， 想 知道 哈尔滨市 平房区 开通 美团 众包 怎么 开通 ， 需要 多少 钱 加盟 ， 开通 让 骑手 自己 抢单 ， 我能 提 多少 提成 ， 告知 如何 申请 不 认可 ， 众包 与 专送 不是 同时 存在 的 吗 ？ 我们 平房区 就 有 蜂鸟 专 送与 蜂鸟 众包 ， 转接 认可
__label__148	nan
__label__148	nan
__label__148	nan
__label__146	跑腿 客户 咨询 退 跑腿 费 ， 安抚 拨打 电话 ， 离线
__label__148	我 把 地址 写错 了
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	为什么 我 的 定位 不准 无效
__label__148	nan
__label__145	红包 不能 使用 ， 已 告知 规则 ， 认可
__label__148	我 在 10 分钟 内 退款 ， 被 商家 拒绝   无效
__label__145	用户 咨询 下单 赠送 流量 活动 ， 在 哪里 查看 ， 告知 ， 认可
__label__145	新客 红包 不能 使用
__label__148	我 的 烧烤 说 六点 送到 ， 到 现在 还 没有 到 啊 ！ 在 不到 我 就 退款 了 。 无效 会话
__label__148	nan
__label__148	我 吃 到 苍蝇 了
__label__147	用户 投诉 骑手 偷东西 ， 告知 报警 处理
__label__148	不能 按时 送达 ， 还 不让 退款 ？   无效
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	刚刚 才 打电话 说 到 了 ， 但是 我 已经 去 食堂 吃 了 ， 未 提供 手机号 无 回应
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	拒绝 送单 ， 无效 会话
__label__148	排骨 粥 要 烫 的 ， 无效 会话
__label__148	nan
__label__148	为什么 我 的 最新 的 订单 上 看不到 任何 的 配送 信息
__label__148	投诉 商家
__label__148	nan
__label__148	nan
__label__148	联系 不上 商家
__label__148	为什么 没有 投诉 骑手 选项
__label__148	nan
__label__148	用户 咨询 首 单立 减 的 意思 ， 告知 用户 了
__label__148	nan
__label__148	nan
__label__148	超过 预计 时间 二十分钟 了 还是 没有 骑手 接
__label__148	亲 地址 送来 翠湖 居
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	刷卡 金 ， 领取 到 了 ， 为什么 没有 呢
__label__145	外卖 银行卡 付款 ， 话费 抽奖 在 哪 抽   已经 告知
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	nan
__label__145	用户 在线 咨询 新 用户 怎么 没有 优惠 啊 ， 杨 告知 ， 认可
__label__148	nan
__label__148	送餐 超时 ， 菜品 量少 ， 核实 订单 用户 未 回应
__label__148	少 了 千张 包
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	显示 收到 十几分钟 了 还 没收 到货   无效
__label__148	我要 投诉 商家 聚果果 ( 体育 西店 ) ， 下午 4 点 买 的 水果 ， 显示 预计 5 点 05 送达 ， 结果 我 5 点半 致电 给 他们 ， 他们 漏 了 我 的 单 ， 并且 近 6 点才 通知 骑手 ， 6 点 40 送到 ， 距离 下单 2 个 半小时 ， 延误 了 一个半 小时 送达 ， 直接 导致 我 会议 迟到 。 商家 没有 任何 歉意 ， 我 的 需求 是 : 投诉 商家 并 要求 补偿 时间 损失 。 无效
__label__148	风控   已 提交
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	nan
__label__145	用户 反馈 新 用户 红包 不能 使用 ， 告知 用户 安抚
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	今天 中午 的 订单 ， 那个 客服 就 光 说 惩罚 配送 员 了
__label__148	nan
__label__148	nan
__label__148	未 核实 到 订单 信息
__label__148	消费 不 满意
__label__148	无效 会话
__label__148	nan
__label__145	用户 反馈 无法 分享 红包 ， 查看 活动 已经 关闭 ， 安抚 用户
__label__148	我要 投诉 商家
__label__148	nan
__label__148	能加 多 两份 白饭 么   ， 无效 会话
__label__148	过 了 送达 时间 ， 半个 小时 还 没 发到   无效
__label__148	nan
__label__148	nan
__label__148	没 送达
__label__148	nan
__label__148	已经 超过 时间 了 怎么 退单
__label__148	我要 退款   无效
__label__148	商家 送錯 商品 ， 已聯絡 商家 ， 商家 耍賴
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	退款   无效
__label__148	下雨天 嘱咐 骑手 慢 一点 ， 注意安全 ， 晚到 没关系 ， 核实 号码 中 ， 回复 ， 没事
__label__148	nan
__label__148	我要 投诉 配送 员
__label__148	我订 的 餐 老 是 推迟   没有 按时 送达   无效
__label__148	商家 不 退钱   无效
__label__148	无效 会话
__label__145	用户 反馈 无法 使用 抵用券 ， 查看 使用 规则 显示 新 用户 使用 ， 告知 用户
__label__148	准时 送到 ， 别 超过 10 分钟   无效
__label__148	nan
__label__148	昨天 的 外卖 已 投诉   申请 退款
__label__148	联系 不到 商家
__label__148	nan
__label__148	nan
__label__145	咨询 另 需 配送 ， 告知
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	商家 电话 不接 ， 餐不送 ， 我 已经 申请 退款 ， 我要 投诉
__label__148	nan
__label__148	我 的 美式 薯条 要辣 ， 无效 会话
__label__148	nan
__label__148	投诉 站长
__label__148	nan
__label__145	已 安抚 用户 更换 ， 用户 表示 要 投诉 【 我 的 账号 满足 首单 优惠条件 ， 我换 了 俩 手机   就是 不让 我 在 饭点 享受 优惠 ， 这是 商业 欺诈 】 安抚 反馈
__label__148	nan
__label__145	你好 ， 我想 问下 外卖 会员 怎么 找 不到 开通 页面 了   告知
__label__148	送餐 迟 了 20 分钟 ， 任意 改换 里面 的 东西 ， 点 的 香蕉 ， 给 我 换成 了 鸡蛋 ， 价格 不 一 ， 打电话 还 不接 ！
__label__148	多放点 辣椒 ， 无效 会话
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	我 的 订单 怎么 被 退 了 ， 无效 会话
__label__135	店家 态度 不好 ， 怎么 投诉
__label__1	用户 称 ： 骑手 告诉 我要 一 小时 后 送到   因 不是 商家 问题 ， 所以 商家 拒绝 退款   用户 诉求 ： 退款   半个 小时 之内 电话 或者 是 短信 回复 到   李女士
__label__131	nan
__label__131	用户 在线 反馈 我刚 外卖 付 了 款 ， 但是 订单 没有 显示 ， 已 安抚 告知 ， 认可
__label__148	nan
__label__148	nan
__label__148	为什么
__label__148	我 想 在 蛋糕 上 写 上 几个 字 可以 吗
__label__148	忘记 备注 放 辣椒 了 😂
__label__146	商家 咨询 用户 删除 评价 后 还 能 不能 再 评价
__label__148	看到 预计 时间 是 16.50   无效
__label__148	nan
__label__148	我 有 一笔 外卖 由于 系统 问题 支付 两次
__label__145	无法 下单 ， 查看 先富 风控 ， 安抚 提交 客诉 处理 ， 用户 未 回应 ， 已 提交
__label__148	nan
__label__148	  主动 离开
__label__148	怎么 收 修改 美团 外卖 的 地址 ？
__label__145	用户 反馈 无法 分享 红包 ， 而且 通过 分享 红包 领取 的 都 是 0.5 元 ， 查看 活动 已经 关闭 ， 安抚 用户
__label__148	第一次 支付 后 显示 未 支付
__label__148	nan
__label__148	nan
__label__148	你们 有 把 宣传单 页 给 骑手 ， 然后 代 发传单 的 业务 吗 ， 告知 用户 认可
__label__145	用户 表示 在 选择 银行卡 支付 页面 ， 绑定 了 两张 卡 ， 只 显示 一张 ， 让 用户 提供 截图 ， 用户 表示 又 看到 了
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	这个 叫 张敏敏 的 每次 接单 到 时间 了 就 放弃 ， 故意 的 吧 ， 投诉
__label__148	nan
__label__148	nan
__label__148	3093   5130   8954   8312   6
__label__148	短时间 内 商家 不 同意 取消 订单   无效
__label__145	下单 无法 获取 验证码 ， 已经 短信 发送给 客户 ， 离线
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	无效 会话
__label__148	nan
__label__148	为什么 有 的 商家 老是 改起 送价   一天 变 一次   无效
__label__148	nan
__label__148	nan
__label__145	用户 反馈 红包 没有 收到 ， 用户 咨询 是否 可以 补发 ， 安抚 无法 操作 ， 索要 用户 截图 用户 未 回应
__label__148	我刚 下 的 订单 少 了 几份 ， 商家 电话 打 不通   无效
__label__148	nan
__label__148	nan
__label__148	送餐 晚 了   里面 的 饭 都 撒 了   还 让 我 将 就 吃   什么 餐厅
__label__148	nan
__label__148	我 的 订单 加辣
__label__148	nan
__label__148	你好 ！ 今天 的 午餐 虽然 比 预期 的 晚到 了 1 小时 ， 我 饿 得 有点 抓狂 ， 进行 了 投诉 ！ 但是 后来 想想 这么 大 的 雨 ， 快递 员 实属 不易 ！ 虽然 当时 应 没有 联系 到 我 ， 导致 收获 耽搁 ， 但是 快递 小哥 的 认真 和 负责 还是 值得 点赞 的 ！ 只是 以后 处理 事情 再 灵活 点 就 更好 了 ！ 希望 客服 撤销 对 该 快递 员 的 相关 处罚 ， 谢谢 ！
__label__148	nan
__label__148	nan
__label__148	现在 那个 地区   对 新 用户 红包 力度 比较 大   安抚 用户 了   认可
__label__148	外卖 催单   无效
__label__148	银行卡 支付 ， 不是 可以 抽奖 吗 ？ 为什么 支付 完 ， 没 链接 抽奖 ？ 无效
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	商家 接单 不 配送
__label__145	红包   过期
__label__148	我订 酒店 ， 支付 的 时候 ， 选择 微信 支付 ， 小图标 显示 微信 支付 抽奖 小米 手环   告知
__label__148	点餐 五十分钟 了
__label__148	nan
__label__148	nan
__label__145	用户 咨询 红包 不能 使用 ， 告知 用户 认可
__label__148	我 的 怎么 不 可以 用 支付宝 支付
__label__148	nan
__label__148	羊肉串 不是 五串 吗 ， 怎么 才 一串
__label__148	nan
__label__148	nan
__label__145	商家 说 买 了 商家 的 新人 大礼包   但是 没有 看到 在 哪   告知 联系 商家 询问 一下   无 回应
__label__145	咨询 没有 享受 到 新 用户 的 活动 ， 已 告知 活动 规则 ， 认可
__label__148	没人接 单 啊
__label__148	菜 里面 有 虫子
__label__148	nan
__label__148	nan
__label__148	我 的 外卖 呢   无效
__label__148	刚刚 支付 了 外卖 ， 为什么 显示 待 支付
__label__148	nan
__label__148	nan
__label__148	上次 那个 外卖 员 没有 准时 送达
__label__148	无效 会话
__label__148	nan
__label__148	nan
__label__148	联系 不上 商家
__label__148	我要 投诉 商家
__label__148	nan
__label__148	nan
__label__145	分享 红包   告知
__label__148	nan
__label__148	nan
__label__148	用户 在线 咨询 退款 处理结果 ， 无效 会话
__label__148	首先 预定 的 时间 是 18 点 33 分 到达 ， 送到 时 已经 是 19 点 05 分 ， 其次 货品 中 还有 头发 ， 要求 退款
__label__148	要 投诉 天外天 烤鸭店
__label__148	有 蜡烛 送 吧   无效
__label__148	送货 地址 改了 送到 吴中 大厦 5 楼 A   套餐 已经 收到 。
__label__148	nan
__label__135	投诉 骑手
__label__145	会员卡 告知
__label__148	nan
__label__148	我 这 订单 还有 人送 吗
__label__148	nan
__label__148	nan
__label__148	nan
__label__131	要求 使用 支付宝 ， 已 恢复
__label__145	新 用户 红包
__label__148	nan
__label__148	nan
__label__148	迟到 1 个 小时
__label__145	nan
__label__148	nan
__label__148	nan
__label__148	为啥 看不到 会员 特权   已 告知 用户 了
__label__148	nan
__label__148	nan
__label__148	我 想 把 收货 时间 推迟 十分钟   无效
__label__148	nan
__label__148	nan
__label__148	一直 未 配送
__label__148	nan
__label__148	有少 送 ， 无效 会话
__label__148	nan
__label__148	nan
__label__148	nan
__label__145	订单 展示 号 ： 33764481117846240 ， 没有 享受 商家 满减 ， 安抚 由于 刚 上线 原因 ， 用户 再次 尝试 也 是 可以 享受 的 ， 安抚 下单 时 没有 活动 的 原因
__label__148	我 的 餐 还 没 送到 ， 商家 电话 关机 无效
__label__148	nan
__label__148	付过 钱 了 ， 为什么 美团 没 显示 接单 成功
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	到 体育场 对面 的 如家 酒店 给 我 打电话 吧 。 。 地址 好像 写错 了 。
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	一直 没有 骑手 信息
__label__148	订单 微信 支付 已 扣款 ， 显示 订单 支付 不 成功 ， 取消 订单 款会 退回 吗 ？
__label__148	菜少 了 无效
__label__148	nan
__label__148	nan
__label__148	请问 现在 是不是 外卖 可以 自取   告知
__label__148	nan
__label__148	nan
__label__148	我点 的 这份 外卖 五点 多 叫 的 ， 之后 我 去 做事 了 ， 商家 这 一直 没人 送 也 不 告知 ， 我 后面 登录 了 看 了 下点 了 催单 才 跟 我 说 ， 预计 时间 是 6 : 15 送到 ， 实在 不负责任   无效
__label__148	nan
__label__148	麻烦 你 多 加点 饭
__label__148	nan
__label__148	张姐 烤肉 饭 脆皮 鸡饭
__label__148	12 点 送到 可以 了 无效
__label__148	nan
__label__148	下单 了 但是 没 显示 预计 什么 时候 到   告知 用户 这个 不是 外卖 的 订单   认可
__label__148	要 投诉 商家
__label__148	为什么 我 给钱 了 他 说 订单 取消 了
__label__148	nan
__label__148	nan
__label__132	7 月 8 订 了 三个 套餐 送达 时 只 送 了 一个 套餐 ，   当时 说 给 用户 补送   最后 也 没有 补送   也 没有 退款
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	未 核实 到 订单
__label__148	投诉 商家 ， 无效 会话
__label__148	刚刚 睡着 没 接到 电话 ， 请问 如何 处理 ？   无效
__label__148	nan
__label__148	nan
__label__148	nan
__label__145	不能 分享 红包   安抚 不 认可 说 同事 可以
__label__148	nan
__label__148	我 有 商家 的 会员卡 在 美团 外卖 上 怎么 使用
__label__148	您好 ， 请问 怎么 看 谁 偷 了 我 的 红包   告知
__label__148	菜品 少送
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	如何 修改 收货 地址
__label__148	nan
__label__148	没有 写要 收 配送费   来 了 又 单独 问 我 收 了 两块钱   还 不能 送到 指定 地点
__label__145	无法 分享 红包 ， 已经 在线 发送 截图 ， 要求 处理 。
__label__145	提交 风控   安抚
__label__148	nan
__label__148	给 我 反 的 卷 怎么 查不到
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	nan
__label__145	用户 在线 咨询 首单 活动
__label__148	nan
__label__148	我点 的 是 牛腩 粉 ， 但是 送来 的 没有 牛腩 没有 粉
__label__148	定单 送达 时间延迟   要求 退款   商家 拒绝 退款
__label__145	支付宝
__label__148	nan
__label__148	nan
__label__148	垃圾 外卖 软件   未 核实 到 订单
__label__148	骑士 离 我 越来越 远 ， 还有 十分钟 ， 离 我 7 公里 ， 我要 的 东西 都 凉 了 ！ 无效 会话
__label__148	nan
__label__148	已 与 商家 和 骑手 确认 退单 ， 麻烦 人工 处理 一下   无效
__label__148	nan
__label__148	无效 我 没有 收到 餐
__label__148	nan
__label__145	红包 不能 使用 ， 建议 提交 订单 查询 ， 可以 使用 了
__label__148	准时 送到 ， 别 超过 10 分钟   无效
__label__148	nan
__label__145	商家 不 接单 红包 怎么 返还 ， 咨询 订单 主动 离开
__label__148	nan
__label__148	nan
__label__148	nan
__label__145	用户 没 办法 购买 商家 一 乐 创意 寿司 ， 同一个 地址 两部 手机 ， 用户 的 朋友 可以 购买 ， 但是 自己 搜索 都 搜 不到 ，   咨询 组长 安抚 一个 工作日 ， 辛苦 核实 下 商家 是不是 拉 黑 了 用户
__label__148	退款 进度 如何 查询   无效
__label__148	骑手 接单 了 吗
__label__148	nan
__label__148	我定 的 外卖 太慢 ， 我要 投诉 他
__label__148	nan
__label__148	nan
__label__148	nan
__label__145	用户 反馈 领取 到 的 大红包 没有 领到 ， 要求 赔偿 ， 用户 接图 无法 判断 ， 安抚 用户 记录 信息反馈 ， 用户 不 认可 ， 安抚 中 用户 未 回应 ， 断开
__label__148	外卖 小哥 未到 店 取餐 ， 我 是 顾客 未 收到 餐
__label__148	nan
__label__148	怎么 没 夜宵 卖 有 的 夜宵 要 几百块 钱 才能 送
__label__148	nan
__label__148	nan
__label__148	商家 电话 总是 打 不通
__label__148	nan
__label__148	用户 咨询 美团 配送 站 怎么 加盟 ， 需要 什么 条件 ， 已 告知
__label__148	取消 订单   无效
__label__148	超时 半小时 了
__label__145	请问 绑定 银行卡 支付 优惠 3 元多   为什么 绑定 后 显示 实 付款 没有 优惠
__label__148	nan
__label__148	66 买 了 半只 鸡 还 没有 麻雀 大   无效
__label__148	我 并 没有 收到 我定 的 外卖 啊
__label__148	nan
__label__148	nan
__label__148	nan
__label__145	我 微信 支付 显示 有 抽 小米 手环 ， 我 怎么 看 呀 ？
__label__148	我点 了 退款 ， 商家 拒绝 ， 我 说 了 19 : 00 送
__label__148	nan
__label__148	我 的 东西 还 没到
__label__148	投诉 骑手
__label__148	我 想 修改 订单 电话
__label__148	我 申请 退款 ， 取消 了 ， 然后 发现 还是 商家 问题 ， 再 申请 退款 不行 了 ？   无效
__label__148	骑手 接单 后能 换 骑手 吗   无效
__label__148	送餐 时间 是 12 ： 30 ， 是不是 12 点 30 分 送到 地方 啊
__label__148	nan
__label__148	我要 投诉
__label__145	无法 享受 商家 首 单立 减 优惠 ， 安抚 提交 订单 截图 查看 ， 未 回复 断开
__label__148	nan
__label__148	你好 我 刚刚 在 马哥 罗尼点 了 预约 单
__label__148	nan
__label__148	nan
__label__148	没收 到 吃 的 ， 却 已经 显示 订单 完成
__label__148	我 订单 商家 没 反应 了
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	nan
__label__148	nan
__label__145	给 老人 点 外卖 老 不 在 服务 范围 ， 我们 不 住在一起 ， 告知 怎么 下单
__label__148	福荣祥 烧腊 遵义 店 服务态度 极差 ， 接单 后 无人 派送 没有 通知 客户 ， 本人 等待 一个多 小时 ， 打电话 询问 才 知道 情况 ， 做法 极其 恶劣
__label__145	无法 下单 ， 已 告知 ， 认可
__label__148	nan
__label__148	nan
__label__145	新 用户
__label__148	我点 的 方便面 烩面 都 没有
__label__148	nan
__label__148	商家 遗漏 商品 ， 打电话 给 商家 ， 商家 不 解决
__label__148	nan
__label__148	nan
__label__145	帮 朋友 下单 ， 告知 怎么 搜索 下单
__label__148	用户 咨询 有 配送 团队 ， 想要 加入 美团 ， 建议 在 外卖 客户端 填写 申请
__label__148	nan
__label__145	咨询 红包 不能 红   查询 是 美团 专送 红包
__label__148	外卖 配送 相关 问题
__label__148	有 一家 叫 天天 外卖 的 超时 送货 就算 了 ， 商家 还 不 接电话
__label__148	送餐 时间 长
__label__148	我 的 外卖 还 没收 到
